Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_40_59_90_24_50_52_99_94_29_59_89_61_39_68_84_5_72_64_38_83_80_21_71_86_57_33_96_94_95_93_27_14_11_29_98_65_27_67_88_12_25_8_86_12_52_74_82_50_66_43_21_66_49_20_31_57_2_90_96_47_42_24_28_98_73_1_17_19_50_95_52_45_72_2_100_35_69_14_23_58_60_56_42_47_58_7_95_23_33_20_77_87_79_52_60_33_63_100_31,1,0.0,5.0
genes_40_59_39_13_50_4_33_94_24_19_62_34_38_73_12_0_32_33_55_30_90_31_45_95_17_33_51_43_39_30_81_23_75_94_38_80_11_60_3_10_13_90_78_80_77_29_69_23_78_67_72_9_91_54_71_11_6_91_96_46_35_30_24_84_9_2_85_40_48_100_78_0_77_50_100_41_73_99_8_50_24_4_86_6_35_6_79_27_26_88_85_84_30_18_85_69_37_69_100,2,0.0,5.0
genes_57_6_39_4_14_85_100_85_0_32_59_38_66_70_22_63_92_81_55_83_51_79_20_98_49_33_3_43_51_41_88_7_75_37_38_57_42_68_17_19_22_100_42_73_6_98_13_10_90_58_63_98_55_53_6_37_84_71_63_89_39_39_47_35_51_21_9_15_27_98_37_45_80_27_23_41_78_44_64_49_27_91_82_47_34_98_88_66_39_47_85_98_42_19_25_34_8_73_33,2,0.0,5.0
genes_82_99_49_35_15_85_28_34_0_44_89_24_5_81_92_1_86_73_0_87_80_27_31_97_17_22_28_43_58_77_93_100_23_58_36_50_39_38_49_100_11_83_29_47_49_25_72_97_100_44_100_44_20_33_10_37_80_91_51_8_30_99_45_33_84_55_1_47_12_94_75_67_79_61_28_35_75_58_23_53_29_33_83_93_6_6_57_37_58_93_80_87_31_18_80_68_26_72_26,1,0.0,5.0
genes_36_6_5_54_16_0_0_69_0_22_57_32_38_69_93_70_92_33_58_30_79_82_23_80_17_43_24_43_39_17_77_95_77_94_38_68_8_60_80_2_15_100_48_35_53_26_69_73_92_67_72_67_92_54_34_56_4_70_51_46_39_39_86_84_87_2_20_40_18_100_52_29_0_50_29_46_27_2_8_19_24_4_44_4_65_19_79_27_33_42_85_86_62_86_73_57_40_31_34,1,0.0,5.0
genes_53_87_37_57_84_80_28_31_1_44_60_29_67_67_26_5_82_24_37_83_82_22_50_97_95_33_89_89_96_79_27_51_73_58_18_8_23_48_16_17_13_87_88_46_73_91_33_76_18_63_71_73_35_11_78_80_68_69_58_65_29_50_40_68_37_1_14_34_79_62_80_40_64_32_21_34_75_100_53_53_47_95_90_98_61_44_23_38_11_88_85_86_32_9_41_40_7_74_21,2,0.0,5.0
genes_82_97_1_36_2_5_0_82_92_41_65_94_4_73_95_5_92_87_91_18_80_82_69_79_15_33_25_38_64_17_45_11_77_25_41_100_37_57_75_6_82_44_88_16_5_40_69_97_34_63_66_86_90_95_40_7_52_67_55_94_39_19_23_36_67_48_12_48_41_100_79_67_76_49_94_69_78_64_35_41_74_57_87_65_74_45_97_100_11_36_64_6_30_53_30_31_27_69_69,2,0.0,5.0
genes_35_99_1_4_15_90_0_67_0_21_57_36_23_78_94_0_31_31_14_89_85_19_63_49_90_66_16_98_93_100_51_71_71_12_40_52_22_63_41_5_57_55_28_68_0_29_21_6_100_50_22_73_12_76_77_88_4_23_12_92_2_96_43_41_82_15_11_33_23_2_51_71_75_29_27_23_24_89_45_76_79_10_72_51_63_24_53_56_8_91_47_98_31_15_30_28_25_44_31,1,0.0,5.0
genes_62_11_10_49_4_0_3_66_0_79_54_24_5_68_22_3_92_73_64_29_85_82_43_92_86_65_21_43_78_10_31_11_76_61_67_47_64_67_80_6_15_48_48_87_33_66_82_4_39_93_40_81_9_45_83_37_5_10_63_92_33_93_43_31_79_56_60_48_21_73_18_50_19_45_30_88_84_93_27_73_25_6_82_64_82_24_27_37_56_40_72_100_26_12_72_57_4_76_92,3,0.0,5.0
genes_40_89_69_33_9_86_31_71_89_44_65_42_92_91_89_3_69_76_5_46_77_31_31_94_19_33_0_47_66_90_80_78_76_54_39_66_6_65_88_48_15_49_82_31_5_41_40_6_89_96_90_9_49_12_6_54_55_23_51_4_78_94_31_93_57_1_4_27_100_94_78_33_75_10_50_37_62_60_82_41_60_67_39_64_59_13_100_30_39_80_30_69_66_69_74_23_57_90_25,1,0.0,5.0
