Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_97_65_54_67_30_9_3_43_9_100_75_14_81_88_29_40_53_54_44_63_8_13_44_66_71_27_81_65_15_29_85_3_85_22_32_26_69_75_43_87_82_65_53_67_97_51_43_28_51_57_20_45_21_6_29_61_22_45_62_91_81_9_69_94_5_9_39_17_54_74_39_89_6_27_7_27_82_46_36_87_76_80_72_8_66_16_76_37_98_31_51_52_64_35_12_73_45_38_29,1,0.25,10.0
genes_88_57_54_67_46_30_60_65_84_100_75_16_44_30_29_40_99_17_48_20_8_45_51_55_87_27_2_77_30_26_90_92_39_17_63_34_65_15_21_0_82_18_63_70_97_4_89_28_16_31_20_41_60_34_33_61_57_59_59_98_92_24_69_66_43_21_62_15_70_77_39_8_6_22_74_53_80_76_40_6_76_84_72_22_96_87_76_37_36_29_51_84_39_35_12_77_45_38_40,1,0.15,8.0
genes_86_57_54_45_47_30_20_16_82_69_79_9_76_76_31_69_87_72_69_98_93_25_44_61_83_15_81_45_97_29_28_92_84_25_97_85_63_73_12_90_84_58_52_71_97_21_8_7_18_31_89_50_79_11_6_9_94_41_62_48_45_51_68_68_73_16_2_46_0_73_47_91_53_14_16_25_4_92_69_47_59_15_0_33_96_43_85_30_97_17_69_88_67_20_73_28_44_10_58,2,0.15,8.0
genes_71_70_56_49_45_47_60_79_16_61_80_30_64_79_6_17_42_64_60_0_10_52_47_64_65_90_30_1_71_32_59_10_12_29_58_81_78_75_35_5_91_18_24_100_17_10_3_11_7_52_83_24_10_79_19_31_5_57_2_72_61_62_92_89_0_17_8_49_21_29_71_98_27_32_55_18_35_85_29_75_25_38_89_77_66_44_85_15_77_27_56_36_39_34_83_76_92_1_30,3,0.1333,7.6667
genes_84_57_47_67_98_33_0_44_88_84_75_27_76_26_40_67_34_87_49_16_43_33_48_55_35_30_23_40_99_11_30_16_12_51_26_85_11_73_61_90_82_8_62_9_33_43_14_10_97_79_1_28_21_6_28_61_60_60_37_78_83_59_66_28_3_16_66_94_56_32_41_91_81_27_62_40_19_92_57_87_77_9_97_38_93_16_94_68_100_95_51_49_69_64_84_9_34_2_72,1,0.1,7.0
genes_78_30_14_49_47_33_56_3_72_61_9_30_77_75_27_19_38_55_8_9_40_46_55_40_55_17_38_79_13_10_39_83_12_12_10_35_71_8_39_3_84_46_56_100_11_10_14_21_20_82_85_35_56_9_43_57_95_60_37_10_61_26_41_59_55_55_6_49_22_95_68_70_28_41_55_49_85_92_29_98_51_38_68_18_66_44_73_20_19_99_69_78_57_47_74_78_89_4_30,3,0.0833,6.6667
genes_80_57_80_34_36_30_50_16_86_68_19_5_76_50_27_24_99_72_48_19_87_5_64_64_65_38_36_44_54_28_60_92_100_21_63_75_72_66_39_90_82_18_63_71_11_35_19_6_22_91_89_36_21_82_28_97_65_36_8_48_63_89_42_100_38_67_2_22_66_73_39_91_53_48_7_30_54_92_75_100_61_72_0_22_96_43_72_86_100_32_51_44_39_23_73_28_40_68_39,3,0.05,6.0
genes_78_30_43_48_47_11_56_27_68_74_80_10_77_74_50_87_46_55_37_14_40_46_55_43_55_83_43_79_75_0_92_16_79_24_87_35_74_21_31_90_84_46_24_97_36_13_12_44_20_82_93_35_40_9_43_61_95_60_0_11_88_44_36_63_63_56_6_96_21_95_68_70_28_32_54_53_38_43_29_6_71_15_0_94_66_21_79_20_19_32_58_77_57_22_74_33_89_50_69,2,0.05,6.0
genes_78_19_55_49_47_58_0_41_12_63_90_24_68_83_27_33_75_55_9_24_5_12_58_43_52_20_100_78_99_34_39_92_85_14_91_40_4_80_66_90_84_100_53_100_100_17_43_6_20_81_23_33_38_9_31_61_97_60_67_31_40_20_36_68_47_51_69_100_18_35_27_19_9_35_22_53_0_71_71_19_74_80_0_2_100_44_3_37_100_31_58_12_64_22_51_79_90_8_39,3,0.05,6.0
genes_44_54_56_48_45_8_56_44_45_64_77_28_68_82_45_94_75_82_26_18_89_95_58_53_52_83_26_46_0_11_96_26_6_48_93_31_97_17_36_10_91_18_63_4_36_52_11_43_7_80_38_38_58_78_11_3_65_43_26_72_61_92_73_89_25_13_39_96_61_35_75_89_13_27_74_86_18_85_67_87_70_77_0_1_100_44_82_27_98_32_7_52_99_23_79_83_72_50_56,2,0.05,6.0
genes_78_59_53_2_89_8_23_41_20_73_1_25_79_80_95_38_53_61_69_24_80_82_56_59_53_20_2_37_66_32_90_84_85_17_92_57_72_69_62_85_84_39_53_69_19_38_53_50_12_31_37_55_30_52_33_12_63_87_62_68_61_92_66_68_47_54_2_46_15_79_71_39_26_26_70_21_28_48_43_14_55_94_40_0_99_21_94_19_29_31_51_90_21_46_83_70_40_4_39,3,0.0167,5.3333
