genes_84_0_53_34_27_60_58_12_49_93_17_100_0_53_4_74_53_19_84_41_72_91_80_5_28_78_90_63_2_62_42_52_17,1,0.0811,1.0,0.0,0.0
genes_96_24_66_65_88_59_87_30_100_97_80_81_0_78_82_88_86_4_22_84_56_32_41_8_100_100_31_79_99_98_11_1_37,1,0.0811,1.0,0.0,0.0
genes_83_2_54_34_26_58_53_14_2_92_21_98_0_60_2_74_53_18_86_97_73_91_77_5_23_87_86_2_2_62_21_49_88,1,0.0811,1.0,0.0,0.0
genes_90_25_63_66_66_41_30_29_100_92_75_73_0_81_85_89_39_24_83_89_61_30_41_16_94_95_67_76_96_100_17_19_34,1,0.0811,1.0,0.0,0.0
genes_80_2_59_34_87_58_60_12_49_89_17_98_0_56_7_74_55_14_81_30_72_91_75_5_26_78_92_63_2_65_38_51_17,1,0.0811,1.0,0.0,0.0
genes_84_2_48_34_28_58_58_17_53_93_20_100_0_53_4_74_48_19_84_31_72_91_79_5_28_81_92_63_2_64_42_63_17,1,0.0811,1.0,0.0,0.0
genes_84_2_53_34_28_58_17_12_53_92_23_99_0_53_4_74_53_24_84_31_72_91_80_5_28_78_92_63_2_64_42_63_17,2,0.0405,0.5,0.0,0.0
genes_97_24_66_65_68_52_86_29_100_43_76_28_0_75_28_84_93_1_35_92_0_30_56_83_92_100_64_72_94_100_15_6_34,2,0.0405,0.5,0.0,0.0
genes_96_24_66_65_88_63_43_30_100_97_83_81_0_78_79_86_89_0_22_84_56_13_41_8_100_100_31_79_99_98_11_1_37,2,0.0203,0.25,0.0,0.0
genes_94_61_100_94_62_91_86_65_93_96_37_60_0_87_27_88_52_54_16_79_75_55_0_98_41_2_58_74_98_32_12_3_24,2,0.0203,0.25,0.0,0.0
genes_83_2_54_34_29_58_53_14_4_91_21_98_0_57_0_74_53_15_86_97_0_91_77_5_26_91_86_57_2_62_21_52_88,2,0.0203,0.25,0.0,0.0
genes_94_52_100_46_8_2_86_65_93_74_37_60_0_87_26_90_46_53_69_80_76_55_0_98_50_2_58_74_98_32_16_3_22,2,0.0203,0.25,0.0,0.0
