genes_72_16_76_51_25_12_66_38_76_18_10_85_0_23_94_60_95_32_60_93_8_44_64_77_52_79_51_42_64_52_95_42_9,4,0.0104,[23.1982],0.0,0.0
genes_24_10_6_99_73_20_23_52_77_18_39_19_0_65_82_11_83_100_53_54_91_42_86_34_65_59_51_75_31_52_16_12_66,4,0.0052,[8.8157],0.0,0.0
genes_24_10_74_62_73_12_66_55_76_18_15_19_0_62_81_9_83_32_53_93_100_42_2_90_62_59_51_51_34_48_16_37_70,4,0.0112,[8.455],0.0,0.0
genes_66_82_18_74_22_84_87_47_68_92_39_20_0_71_9_81_100_33_63_34_39_9_86_73_47_4_85_75_41_19_95_42_70,4,0.0056,[7.9104],0.0,0.0
genes_68_82_74_57_22_18_73_47_28_0_39_20_0_25_7_60_94_19_87_95_39_42_86_77_65_4_55_75_52_19_95_31_63,4,0.0057,[7.7153],0.0,0.0
genes_28_49_32_99_76_12_64_52_58_19_39_56_0_83_4_2_100_98_58_9_8_7_49_34_65_44_48_59_24_4_55_12_66,4,0.0038,[7.5103],0.0,0.0
genes_28_12_95_38_73_10_23_50_97_19_39_19_0_95_82_72_83_98_58_36_90_42_86_34_56_84_44_62_34_52_55_10_47,4,0.0035,[7.5087],0.0,0.0
genes_66_78_74_57_73_18_23_47_97_19_39_20_0_63_8_56_85_33_58_38_36_42_86_71_56_9_53_11_78_19_95_12_48,4,0.0051,[7.2367],0.0,0.0
genes_45_87_27_74_76_84_64_32_58_92_22_60_0_83_8_80_34_2_87_78_8_7_51_73_47_44_85_59_29_4_94_30_63,4,0.0052,[7.05],0.0,0.0
genes_44_78_74_61_22_18_61_47_71_18_39_20_0_62_82_11_83_33_53_38_54_42_2_34_68_4_66_75_34_19_95_12_70,4,0.0048,[6.9748],0.0,0.0
