genes_47_14_54_15_43_96_21_45_26_96_19_30_0_25_29_86_88_13_94_2_99_77_63_54_9_54_59_29_56_4_42_0_88,1,0.0307,2.0,0.0,0.0
genes_39_4_54_56_31_71_21_37_26_99_19_30_0_12_29_28_91_93_75_2_61_87_24_8_12_54_0_2_57_6_42_6_72,1,0.0307,2.0,0.0,0.0
genes_50_14_49_82_39_64_20_41_66_97_19_57_0_1_80_85_43_17_86_93_100_7_24_7_44_21_8_29_7_30_26_0_89,1,0.0307,2.0,0.0,0.0
genes_43_32_55_9_31_57_18_40_29_73_15_62_0_28_88_90_72_17_93_39_93_87_69_16_7_17_2_0_7_14_46_0_91,1,0.0307,2.0,0.0,0.0
genes_44_66_10_91_32_75_33_44_29_77_19_66_0_50_78_13_91_89_93_1_94_87_28_39_77_17_2_0_4_9_30_0_74,1,0.0307,2.0,0.0,0.0
genes_44_40_15_71_59_61_15_37_29_73_15_62_0_7_69_28_93_17_14_0_93_6_24_5_17_17_0_88_9_9_49_3_91,1,0.0307,2.0,0.0,0.0
genes_44_18_11_91_31_73_33_37_28_73_15_66_0_9_28_81_15_0_93_1_94_87_24_12_48_17_6_88_1_39_30_0_91,1,0.0307,2.0,0.0,0.0
genes_35_39_94_82_31_88_33_45_2_73_19_60_0_40_73_10_88_89_90_87_98_75_24_7_10_17_68_26_50_30_49_0_74,1,0.0307,2.0,0.0,0.0
genes_49_41_14_15_31_88_18_45_23_96_19_62_0_6_29_28_90_17_75_2_100_0_82_11_4_19_2_85_57_70_42_25_59,1,0.0307,2.0,0.0,0.0
genes_40_13_18_9_36_57_2_41_20_97_19_66_0_6_76_90_45_17_71_88_7_4_87_0_33_14_45_85_23_28_90_3_45,1,0.0307,2.0,0.0,0.0
genes_44_30_25_4_26_54_39_39_55_100_19_48_0_45_82_28_87_0_93_1_94_6_28_11_82_17_10_58_63_39_30_0_32,1,0.0307,2.0,0.0,0.0
genes_49_41_10_74_35_88_18_30_23_43_43_64_0_25_70_90_7_17_78_5_68_1_82_54_12_19_20_85_57_28_49_20_56,1,0.0307,2.0,0.0,0.0
genes_27_14_94_72_31_64_22_44_33_83_77_62_0_89_80_20_87_0_81_88_94_7_24_5_11_23_14_26_62_71_48_3_72,1,0.0307,2.0,0.0,0.0
genes_47_10_97_56_35_61_20_37_20_77_19_36_0_6_82_24_71_93_80_87_100_95_63_8_12_16_0_85_53_6_79_0_72,1,0.0307,2.0,0.0,0.0
genes_29_39_17_24_38_62_18_40_19_73_83_32_0_77_70_22_93_96_80_87_61_58_66_5_44_49_13_46_50_74_48_0_87,1,0.0307,2.0,0.0,0.0
genes_38_6_94_40_31_88_20_44_21_83_19_59_0_25_85_22_88_30_81_2_10_85_91_0_0_14_2_39_36_6_42_3_72,1,0.0307,2.0,0.0,0.0
genes_43_68_97_56_32_75_20_37_21_77_19_63_0_45_76_24_15_93_82_1_61_95_28_8_12_17_2_2_56_39_42_52_72,1,0.0307,2.0,0.0,0.0
genes_43_17_49_9_36_55_39_0_55_97_20_58_0_12_82_28_92_18_86_87_61_6_28_16_12_17_13_85_63_7_47_0_74,1,0.0307,2.0,0.0,0.0
genes_37_35_18_40_31_88_23_44_21_97_19_62_0_77_69_88_73_96_81_41_97_6_82_11_44_14_4_26_23_28_90_2_83,1,0.0153,1.0,0.0,0.0
genes_43_6_18_23_36_54_2_41_20_97_19_24_0_12_76_24_88_93_93_88_61_95_82_4_37_16_59_2_56_6_90_52_72,1,0.0153,1.0,0.0,0.0
genes_43_36_55_9_34_65_28_44_2_40_19_70_0_36_87_55_72_35_81_0_93_6_69_0_16_17_2_26_50_66_46_54_70,2,0.0153,1.0,0.0,0.0
genes_50_14_51_25_89_46_18_41_13_7_44_62_0_1_42_85_95_18_81_87_64_91_50_16_7_19_0_23_57_4_49_0_76,2,0.0153,1.0,0.0,0.0
genes_47_20_49_11_45_61_33_42_93_77_15_62_0_1_46_86_95_22_86_92_97_92_63_5_7_17_6_21_23_73_50_3_54,2,0.0153,1.0,0.0,0.0
genes_47_35_18_23_35_88_18_44_28_83_22_62_0_6_76_51_90_18_93_10_75_8_82_4_4_19_20_85_23_28_49_20_59,2,0.0153,1.0,0.0,0.0
