genes_74_69_53_96_9_98_32_90_79_35_78_35_46_15_48_13_43_91_0_100_59_53_45_81_33_74_87_56_15_49_7_64_41_83_3_53_73_82_60_8_36_75_25_75_17_0_82_64_28_76_30_66_27_41_33_75_84_100_66_97_44_35_49_59_67_59_1_55_19_49_80_23_6_94_56_53_71_71_100_85_20_99_74_15_14_25_32_47_5_65_91_74_44_6_4_35_80_28_42,1,0.1214,22.0
genes_19_51_77_46_49_88_95_94_77_44_38_14_85_19_11_91_78_25_0_59_50_41_45_36_89_71_85_65_9_2_7_18_15_13_13_45_14_68_44_3_36_95_12_83_12_5_19_15_58_27_92_12_28_42_25_7_21_93_75_78_21_98_44_53_64_16_63_38_58_32_36_61_49_97_66_87_47_58_94_29_36_12_22_51_72_50_21_14_77_69_80_29_6_87_92_16_12_67_43,1,0.16,21.0
genes_60_73_80_48_4_73_33_82_79_46_9_56_82_33_64_16_81_25_15_34_42_68_40_19_100_67_90_63_10_56_0_13_13_89_86_92_92_63_91_45_17_63_84_82_43_9_62_28_12_19_37_29_40_47_12_20_23_100_73_59_8_87_41_43_67_18_65_19_9_65_7_88_2_45_66_3_41_34_9_6_20_8_4_36_72_41_69_30_60_33_81_84_62_54_92_0_86_100_8,2,0.1071,20.0
genes_72_51_81_100_72_98_98_94_86_33_77_53_51_19_13_89_30_34_5_100_55_27_13_50_100_57_70_79_21_4_7_73_72_25_4_52_42_70_91_3_14_74_84_58_15_0_21_16_30_18_42_28_10_41_20_74_91_100_35_97_60_35_49_54_32_94_33_96_12_31_76_88_33_27_30_53_82_73_90_92_40_48_99_74_90_10_77_47_6_86_80_74_81_3_91_0_41_63_11,1,0.1167,19.0
genes_3_42_12_17_96_33_95_25_26_31_38_79_83_15_16_12_18_46_3_12_84_30_46_76_74_71_89_58_21_4_87_97_15_82_85_53_55_86_1_48_36_74_21_65_7_0_89_30_32_7_38_12_64_70_25_7_35_52_74_59_21_83_44_59_68_90_61_82_61_51_34_54_13_94_66_12_83_43_9_82_18_76_58_46_90_50_30_55_11_75_84_74_54_96_2_16_97_86_36,2,0.131,18.0
genes_10_66_53_46_66_98_37_92_22_86_38_40_97_17_48_26_24_39_0_100_49_33_61_66_20_74_95_58_60_54_7_73_90_43_84_52_76_64_99_48_6_75_33_66_13_1_25_13_30_19_40_39_69_17_63_7_94_100_27_97_5_83_52_31_62_85_0_35_19_51_79_14_2_96_93_51_66_38_0_43_20_46_22_49_14_29_45_59_8_57_73_20_0_54_25_93_80_100_11,4,0.127,17.75
genes_50_47_73_100_71_100_32_14_10_89_1_15_84_15_56_26_79_66_20_12_30_30_49_76_98_8_91_56_15_6_5_24_74_13_90_98_79_74_100_48_38_75_18_53_30_0_25_16_16_21_35_59_74_47_22_78_39_46_73_72_15_83_50_44_25_55_4_19_56_51_32_82_0_44_19_67_49_10_0_0_17_17_81_45_18_50_26_15_10_57_71_76_9_55_6_83_55_96_81,1,0.1,17.0
genes_58_72_77_72_50_91_33_24_77_5_9_14_17_19_11_42_75_25_87_37_50_38_45_36_98_90_85_65_0_2_17_88_89_13_13_45_14_78_93_4_18_95_55_82_14_5_19_48_61_27_37_58_22_42_27_69_21_90_29_19_31_98_45_58_70_17_34_19_52_16_36_56_85_41_66_87_47_58_92_33_36_58_75_78_73_54_76_62_2_73_80_29_6_79_92_34_82_67_43,1,0.12,17.0
genes_69_55_73_72_4_100_59_84_10_26_1_16_74_58_61_27_79_35_25_36_84_60_17_76_93_72_91_61_15_53_89_97_91_29_90_53_16_79_100_48_36_71_18_62_44_3_76_16_68_21_40_12_10_51_22_91_93_39_28_29_1_81_43_31_82_31_66_70_51_51_82_82_7_96_14_85_53_64_5_4_15_12_27_45_75_68_26_67_11_59_94_75_12_55_6_50_67_26_81,1,0.0857,17.0
genes_23_61_22_67_72_98_53_89_26_59_9_15_84_7_40_20_41_91_0_37_37_46_58_16_23_17_81_66_4_56_7_11_71_71_87_23_92_77_34_47_36_78_15_68_40_0_20_30_33_24_22_44_30_41_27_78_23_89_15_81_93_20_49_52_67_82_57_6_11_16_77_82_52_94_74_54_44_69_68_2_78_47_62_11_86_41_72_62_9_59_79_56_88_82_12_3_86_63_11,2,0.1433,17.0
